Episode,Reward
0,-118.96629610404041
1,-192.57076107969328
2,-211.6787330303851
3,-95.54497827160232
4,-105.78065548070279
5,-277.2422145531433
6,-98.87173428687575
7,-96.74606596990314
8,-76.05142761738901
9,-101.86106255887412
10,-102.44284362873012
11,-87.31762284566376
12,-215.58063399381604
13,-393.6012130667192
14,-365.78808601187615
15,-137.9686429657058
16,-217.66057345962201
17,-84.74486221930968
18,-7.202436330257541
19,-319.30972217695637
20,-387.19167802643955
21,-61.921718698816846
22,-168.58312155961795
23,-230.24666369289244
24,-87.10194596458966
25,-311.58361005140455
26,-242.7451972743532
27,-177.52487744672618
28,-212.89875636396317
29,-65.71173940425744
30,-145.40177738998221
31,-56.547343230986016
32,-4.628065649190361
33,19.541267233087524
34,-96.9302854829216
35,-115.07999028086638
36,-185.73467133677357
37,-461.7978350159068
38,-102.19064843638914
39,-400.84009360293976
40,-109.99177051691737
41,-83.98598858888317
42,-267.9536470591105
43,-84.74538955090172
44,-177.93132631555807
45,-11.327289760596614
46,-188.36470594141326
47,-341.6177233678684
48,-345.29072037005756
49,-142.21663292756534
50,1.7055686871920557
51,30.60834192611128
52,-91.48950687471253
53,-213.42632500393245
54,-226.60759580201204
55,-78.05707452264316
56,-187.8895940659939
57,-44.49892775881499
58,-274.017637671196
59,-175.91755741135316
60,-136.869470686246
61,-87.15069175030771
62,-85.98536466855242
63,-151.30718530204877
64,-358.0558461671344
65,-102.94890762291072
66,-104.77405303092489
67,-118.50675701511676
68,-127.03758528742179
69,-105.7464899776289
70,-155.84380752511527
71,-78.54096439058618
72,-357.5210997767042
73,-36.496645063762685
74,-92.44988275076886
75,-76.28666130153898
76,-273.35337310279795
77,-216.28884372040682
78,-168.04618702084076
79,-251.71642643999562
80,-125.45675866736109
81,-149.08651252373465
82,-104.50934031618353
83,-185.51084300307792
84,-81.00487271896996
85,-125.99134365327377
86,-68.47243489057524
87,0.4628295870508481
88,-175.86666239629125
89,-160.2476658770368
90,-344.48464249825366
91,-190.56339657569595
92,-227.53865959101708
93,-42.06166142985899
94,-156.8217619453302
95,-151.89573441421
96,-153.9445474440669
97,-6.592364430619696
98,-42.776298773941264
99,-139.93885712841768
100,-124.02989589477329
101,-97.60063938527524
102,-121.45083964339341
103,-100.18332530003532
104,-141.16551530717078
105,-181.2338536006694
106,-263.08587510141393
107,-391.55644923136276
108,-45.72655796497858
109,-23.229688376115746
110,-329.15491086871816
111,-81.68782096301119
112,-189.2577959300623
113,-64.82866696459371
114,-115.214152676313
115,-157.07714413828228
116,-265.35034868588264
117,-197.87653335325894
118,-140.49752754777992
119,-13.884841651459865
120,-78.45725738255696
121,-133.0799226679802
122,-221.1367122952244
123,-142.6451121170109
124,-190.09352094517897
125,-104.45868705691345
126,-61.15359631932078
127,-200.61985565688713
128,-216.29213797128227
129,-101.28696745056841
130,-28.114523163660934
131,-33.723131890062035
132,-139.2869568762324
133,-133.05125831400412
134,-155.39863348914528
135,-110.95494980469579
136,-56.61725534499657
137,-154.3321579003355
138,-209.18030705783093
139,-63.89030311188313
140,-98.52357358622956
141,8.482535506662813
142,-114.88377001556023
143,-176.17624128340404
144,-156.05417689396464
145,-101.30990182243929
146,-98.79436821551937
147,-71.72763838914409
148,2.747294717556599
149,-115.50439816822356
150,-94.27795912489495
151,-123.64468514459506
152,-63.31553496791974
153,-52.44072533756216
154,-177.92466095384782
155,-108.73245606068215
156,-239.08010350771366
157,-21.652600870216787
158,-108.58047218797873
159,-198.86034057114153
160,-99.45556188234897
161,-176.32511384440704
162,5.9418554773155705
163,-19.68508274491306
164,-65.26518230317669
165,-139.7618076738965
166,-62.933369034132625
167,-95.03045497864021
168,-93.40997388520934
169,-27.665881669224106
170,-238.41204537937992
171,-87.49644530710678
172,-171.17391539721504
173,-187.5389518091843
174,-74.8914200027084
175,-131.75881500545592
176,-193.89535713407628
177,-144.93104310208344
178,-114.59931953137738
179,-100.34131649844284
180,-92.0304359106571
181,-56.70443322790166
182,-126.70645068476765
183,-30.14429196770311
184,-110.7879934006233
185,-78.33392970468563
186,-216.83371420954626
187,-80.24998088755322
188,-231.37818240519115
189,-108.89183814395207
190,-105.90716080011663
191,-168.4881001095468
192,-35.5213189426601
193,12.416715859996543
194,-6.829894217942837
195,-57.84998998952256
196,-47.5178635571061
197,-28.19463287317238
198,4.315177255919508
199,-97.92422427478175
200,-49.749433191972756
201,-100.28330045815699
202,-37.413647927010715
203,36.90064746957714
204,-68.17391904726605
205,-33.47609610165759
206,12.80528639279214
207,-125.1503326346258
208,-119.65609018588621
209,-1.8365779896178225
210,31.855133803044566
211,-12.187394846289294
212,-98.08399750383964
213,-82.18507985049763
214,31.17179466069277
215,-73.53427979518582
216,-9.064574752591128
217,-55.59055573180374
218,-92.17742972282505
219,-32.01995980777845
220,2.3199703382501156
221,-135.43905083705408
222,-62.0943011350658
223,-55.719751226235175
224,-64.30823826555785
225,-36.76945214753502
226,-67.21751974114161
227,-107.65002694672721
228,-67.77531206592094
229,-120.26622767346049
230,-90.50122696344678
231,-72.61977597231255
232,-254.53127247959515
233,-98.06065848061898
234,-27.70065927261247
235,-24.22876414838052
236,-0.1568723758544195
237,-67.30391254901713
238,-12.91601074292035
239,-76.15110268422
240,-51.32619038364123
241,-146.98050889710674
242,-250.12907520060304
243,-41.20787198480424
244,-30.516122653836888
245,-30.11190741237968
246,-21.372790562622797
247,-26.96024910748862
248,-260.10727597036055
249,-140.79221530354457
250,-102.54848148238268
251,-166.7750543657837
252,-90.29644030916984
253,-83.78736717368088
254,-66.32576370519628
255,-110.22555015501727
256,-143.97204475379084
257,-61.0450351129783
258,-151.41126657637096
259,-195.87531813320723
260,-54.78006341815311
261,-261.30653465909177
262,-60.535878119493404
263,-91.33785522599678
264,-55.3634075062302
265,-46.51483895922988
266,-35.20255631935375
267,-98.45178116293545
268,-25.600169594934343
269,-72.88199833717519
270,-8.248508633061377
271,-27.316012514477137
272,22.289234715699948
273,-15.071292569983115
274,-2.6130125049328115
275,-93.60226428095841
276,-120.80026553206073
277,-85.09941526644829
278,-8.251660504012875
279,50.75850047719575
280,14.316995053353308
281,-98.67152906176736
282,-173.44923747613353
283,-30.924575584303227
284,-66.11557562349253
285,-72.03447372101344
286,-83.66039077744672
287,-80.92270742001244
288,-179.48336200650192
289,-75.55842711891562
290,-194.33354627536147
291,-28.708948165965054
292,-121.9994602833591
293,-57.774358152944394
294,-105.05086595187846
295,-77.19112201951722
296,-112.2310514028159
297,-116.98922915335433
298,-194.57217810461614
299,-111.37885954159297
300,-116.00590338490213
301,-143.0746858552168
302,-55.95415526319846
303,-159.34600027071536
304,-138.43434023988243
305,-153.6165040023648
306,-29.910288527366518
307,-116.62927054740138
308,-186.63384827340047
309,-53.29071555252315
310,-173.48990586577204
311,-33.84702715941873
312,-96.27603935738945
313,-73.56500688091012
314,-129.7321577268737
315,-76.01061638946865
316,-204.73122242351917
317,-197.73922949260117
318,-179.386322193536
319,-135.8189441323127
320,-22.188748963830847
321,-113.50031904476636
322,-86.62372250961046
323,-97.30964617586343
324,-112.94060896383226
325,-101.83210011285222
326,-151.1660017530409
327,-120.33281595086353
328,-51.99437445791003
329,-116.64968501046656
330,11.612025243370297
331,-99.84656259028623
332,-143.82275472633236
333,-132.17016985788788
334,-88.80585287691025
335,-68.9731779224801
336,-204.22449152134888
337,-131.25330202224475
338,-188.80403139376597
339,-178.6457261629782
340,-159.25923624255194
341,-91.02349310065262
342,-184.6787409312089
343,-63.35059360231993
344,-63.800629412136004
345,-85.9942425026346
346,-152.15660560466526
347,-227.80738482396401
348,-65.0662015612779
349,-138.28662033549807
350,-180.99205695142712
351,-74.84208259530456
352,-83.31789152686203
353,-117.06857796107523
354,-69.98494439242617
355,-3.0651137938828077
356,-70.3476344649155
357,-44.83028788521118
358,-31.786791658442173
359,-62.82514732058762
360,-72.87373314534109
361,-37.01774001596688
362,-63.874711908445974
363,-68.89268535115498
364,-25.409964505085938
365,-72.77939453094294
366,-24.755343460529698
367,-44.69444615565774
368,0.9722500447962543
369,-49.25429686964967
370,-13.61892102151625
371,-12.247316395986534
372,-34.30617564086152
373,-34.119869554240914
374,-41.1618715840567
375,21.093382500447603
376,-47.596013522487716
377,-74.84291559499819
378,-52.62193506650416
379,-14.196242953283894
380,-84.92565068942241
381,-47.2740164047637
382,-16.3448068106954
383,-3.759523380634162
384,-37.691055433534096
385,-2.9113811841992403
386,-74.81889682072703
387,-35.08268275732536
388,-51.18066700890192
389,-55.538575327476934
390,-26.128730525048837
391,-78.30312112069437
392,-41.53003374746395
393,-79.91161696770635
394,-80.97051600670845
395,-30.024315758243283
396,-26.33589654777131
397,-65.61890242869038
398,-50.75390491378855
399,-16.03817563458008
400,7.146038297092457
401,-31.83292624258644
402,-20.809320668830033
403,-83.23589015140901
404,-59.58642876536132
405,-11.154805597018898
406,10.338930719921477
407,5.0833295570982795
408,-45.773470645255244
409,-50.544869736658654
410,-36.69419285357528
411,-27.808584771914173
412,-7.070977205315291
413,-105.21314729211939
414,-61.18802032968198
415,-17.121955225340738
416,-47.15822312722533
417,-5.587030554402734
418,-18.682699060507083
419,-67.33026928761248
420,-5.977802874389876
421,13.854421264085394
422,-80.48030163544482
423,-36.83621784703672
424,-49.03884580850158
425,-20.89471883852292
426,-18.591100998792268
427,-44.90101370555433
428,-2.1716891569059804
429,-1.2920594323196917
430,27.07691148539169
431,8.577155007482027
432,-72.54292669664875
433,-3.321342373388501
434,37.693114944657545
435,-6.012249171434872
436,10.875094708621297
437,-27.45537155535399
438,-14.660632790909833
439,-18.760404812090695
440,-14.980897445360865
441,0.07303912042553723
442,5.728463613366076
443,-34.940305144123
444,-48.08511801419666
445,8.056827266633473
446,1.826636667838093
447,13.354651140396301
448,-40.52219908207601
449,8.056184448741307
450,-21.112058864874484
451,-9.38547248714454
452,-47.49618767688184
453,-1.4474937572873954
454,-13.121677970724372
455,29.069443309381406
456,18.872094150447726
457,-4.55660362674869
458,-22.969585187515676
459,-12.064089752218068
460,3.150010026117726
461,-25.3199416631385
462,-10.376617237455534
463,-30.596909198353256
464,201.40096939538438
465,29.152315888298077
466,219.47209054347064
467,266.21328359473443
468,150.81233614705243
469,-37.375735976548754
470,13.309609198099551
471,249.3505319021083
472,233.05594583880844
473,-43.37118620893801
474,231.8669047123092
475,213.33231410799385
476,-87.29105777358005
477,282.00499239146905
478,238.94238641884456
479,248.95259076257219
480,199.273082109466
481,272.3842739002083
482,-32.18585672257275
483,-57.47947283881499
484,192.02474178455103
485,98.3788112130145
486,137.03442011007036
487,7.16384862805225
488,192.73390664879753
489,-173.61145647787805
490,-173.13204404802858
491,244.08154387754124
492,-25.472566113891972
493,-106.51539064592565
494,-27.208106131264678
495,-54.84966764716633
496,225.2660183568603
497,-50.83256579105966
498,264.4167586714692
499,-32.24511709213985
500,238.71791280822404
501,272.71290330279845
502,23.335724758726485
503,267.81992083548744
504,-45.21763087937374
505,260.08434886145756
506,-16.34518242437757
507,-91.5362706506856
508,-11.821997793253217
509,206.92652246349883
510,250.65924441482832
511,242.02688133603743
512,163.0072383525051
513,241.15422344339933
514,-14.096248615519698
515,32.6855093248962
516,271.90194597904866
517,289.0201167091322
518,-53.141938499928756
519,250.5223110028188
520,176.1031353730443
521,-42.74077057538122
522,-47.539939037162256
523,-62.45088311774874
524,-143.86540324316834
525,251.62611723536895
526,228.90391530595164
527,174.6052513672176
528,158.57462877089614
529,-0.955751909257458
530,207.3051799707688
531,212.37985685520908
532,171.7567528853673
533,227.3016828398387
534,242.3055515620587
535,-9.821512574524856
536,-44.567652451977985
537,-18.450430267986675
538,33.45979716791044
539,-45.9889801629994
540,234.3712237605789
541,247.868615987104
542,213.55097912023516
543,147.28178241417413
544,-13.321896937938845
545,138.9642336026949
546,242.66323480242244
547,5.6063485253196745
548,241.51655468760478
549,110.33102570614372
550,150.388307128733
551,223.5683051919077
552,226.2211945144911
553,244.65418814215346
554,236.71245014012115
555,-83.05772517796196
556,149.1283612498905
557,-63.0721187844335
558,149.98893403785286
559,-28.24329197801418
560,192.89018610378605
561,173.14248439467988
562,208.80289900626943
563,153.82174032486978
564,134.26377054832324
565,175.90975052660843
566,-110.37015138878193
567,1.517494085663549
568,190.99817231494237
569,172.1123794668884
570,59.56066192617811
571,205.968954041294
572,190.94135857355596
573,159.25173516810332
574,-15.072553384169922
575,142.9581503198763
576,205.1245481262332
577,-31.577798555842794
578,6.0774729160009855
579,10.209712408792328
580,202.54650573728975
581,-15.96448602489904
582,-43.960425392814436
583,154.68692710853492
584,-21.693608369228162
585,31.597389484405006
586,216.4553218328353
587,-10.62220215675286
588,-79.80461805111695
589,159.78976298451778
590,181.6814079731156
591,185.78921533271642
592,19.09469078237023
593,-25.826297715567442
594,196.86969512933246
595,168.83548639884052
596,192.20351787333283
597,115.97141455394936
598,314.64496221919603
599,152.9372763192299
600,-361.9783777744454
601,-31.870745193286886
602,209.82483863657353
603,216.0688717381103
604,222.66320595945177
605,196.4828398357708
606,201.99818904127193
607,4.955669893279272
608,143.32571491485172
609,209.6835447231125
610,163.2901425573178
611,190.19562453428088
612,159.5878096866404
613,187.6044246580397
614,170.69815340892444
615,37.77731167025734
616,211.47429560266784
617,206.7087109554292
618,173.54413082619152
619,188.6752300707131
620,191.0613022268626
621,-3.960735150153833
622,169.24369042507374
623,160.85941006629446
624,133.62747588244142
625,201.15405374708598
626,179.86904737762734
627,207.10508779367137
628,154.36882020830933
629,174.17120807686848
630,154.26632939212098
631,142.8270600720216
632,236.28751923277827
633,221.96518272573454
634,208.89450723023265
635,202.53473387023098
636,192.18384895682107
637,166.1245667546135
638,169.86171321463797
639,219.22262128329047
640,172.68054199824195
641,218.8076471232706
642,151.13712901943768
643,255.0278769790275
644,197.96460368987908
645,238.46365865620112
646,166.82418305845061
647,202.54592487641312
648,244.1858818313528
649,237.4436082078608
650,195.3930343275445
651,198.594383487651
652,265.30348810609735
653,234.34452739965488
654,257.2952713293621
655,190.18339435254185
656,241.61904198552816
657,252.4796010738857
658,198.11802229303464
659,267.21974869470387
660,266.8148277284456
661,213.31139501092116
662,236.54663834171708
663,225.95089220861894
664,273.43025817639545
665,229.39755809028088
666,263.87558255604637
667,195.71285819278637
668,280.3215970609582
669,229.6805297429421
670,244.64188584506542
671,255.3362022512225
672,261.63320899788584
673,275.6528684469107
674,236.09303021410238
675,261.87700035336564
676,200.3303773883733
677,224.40177669412418
678,238.24289740319497
679,214.93975863089207
680,232.86230240849324
681,216.00060815690955
682,237.65876640108965
683,220.3129298439208
684,200.48111244383452
685,219.96460631151206
686,248.18891895729098
687,300.08648543778065
688,200.86862007313778
689,222.41962623718234
690,249.61462684381047
691,273.9297003118156
692,248.09661032551867
693,267.54452600874123
694,226.9209684745743
695,235.6597342456221
696,189.8152270013261
697,218.41751136537636
698,218.06607450900609
699,236.58483426321212
700,199.87061129220803
701,230.2738564508738
702,248.40413355259372
703,207.2275357640982
704,227.69384813711343
705,236.1618650413817
706,184.0105830896416
707,208.78971777006848
708,201.491660032999
709,268.727257213616
710,215.29441751740364
711,222.96822163998885
712,224.36870539494606
713,219.04910846446256
714,218.2304815115529
715,223.32203569201096
716,208.0286299949114
717,243.71328569683413
718,252.64197557079922
719,267.3446924125839
720,220.60213128249669
721,227.8769430901442
722,224.21110559977728
723,251.05103829678347
724,245.0841057085342
725,236.08409891117205
726,207.1940574730589
727,231.27036767622346
728,214.8272927076051
729,215.27943050689584
730,221.8671682699885
731,184.18460870515406
732,183.09004060151213
733,245.2833216211769
734,218.66531703359084
735,239.84918784494113
736,231.24206955195638
737,245.918288082701
738,248.16438141921395
739,224.71970790817147
740,284.65919517346435
741,168.71102139785688
742,196.9840941250875
743,236.8914873478432
744,239.08995917850473
745,211.26505436523018
746,240.49180360532466
747,213.63476391439417
748,243.17273066171924
749,280.1154869034898
750,210.0623769230702
751,235.74293895592305
752,247.07479219020786
753,180.97436961090125
754,242.46594100427097
755,220.39873918548943
756,265.3336696266083
757,218.11543902232108
758,280.38572523568206
759,218.02504370162967
760,239.65286862437563
761,230.0051131203625
762,200.95164713980753
763,215.9822378833652
764,203.2320182973798
765,-80.06619728418998
766,213.95773293782645
767,211.89692138473072
768,224.12338646377876
769,179.20180189144958
770,235.4732829034759
771,251.560646809398
772,265.1480646416493
773,206.76968172238054
774,213.3510751244022
775,232.80767365556684
776,238.68680834327037
777,248.87021465451213
778,222.84019335228768
779,241.2554959615503
780,204.50444293005415
781,259.3527743849179
782,273.2597965222625
783,225.9595785127725
784,245.26562944385327
785,291.39287070084424
786,238.0945816594252
787,248.8546460870992
788,214.79139807044484
789,220.17890941609932
790,179.81258195645296
791,244.70862232411525
792,256.32137292356435
793,240.92441304315378
794,222.3915657880039
795,221.71648358784438
796,226.6271086526324
797,265.4351729277722
798,282.33197415906557
799,237.3168767846558
800,264.207774451435
801,277.1179336842756
802,221.1356991209735
803,241.0198310324404
804,242.25945216888772
805,223.45786881382483
806,247.9505034676339
807,202.99984992259985
808,191.5753476614359
809,279.92689650689084
810,253.4121987580672
811,268.4098815679183
812,232.90690241349472
813,239.56951098514634
814,242.62395011749214
815,248.8243867219984
816,-190.33906124826558
817,252.9325625901127
818,214.05264254748977
819,235.93229521600122
820,209.295737536381
821,46.99678909094595
822,200.581371165538
823,274.3575590918732
824,264.7062900844744
825,235.94125987710277
826,176.4716010922878
827,235.86432391783163
828,262.6326307701831
829,227.26732564017354
830,266.89074741613535
831,253.71777831493512
832,269.74578316178076
833,26.534013477999423
834,238.36245239700335
835,264.44372294233926
836,253.46202721616112
837,159.71628321337047
838,39.47933637311735
839,231.31759467039504
840,259.64372539370765
841,254.06234653173726
842,243.3687824520944
843,246.4287218168005
844,230.69159846633548
845,213.35728184056558
846,255.37990686395636
847,248.96110493492122
848,235.47353299129833
849,246.71039129725446
850,235.23934769926302
851,259.6455737801317
852,216.9208332460194
853,211.757531325559
854,275.8259366826602
855,222.13133951626037
856,258.7457835449166
857,237.97502671902242
858,207.4915368716585
859,235.9192716654647
860,231.24166969883387
861,240.66223592952264
862,262.08052132994544
863,272.03885721176397
864,211.75380953839505
865,260.4183291731467
866,255.13324988977544
867,257.49927176937746
868,220.94030511363974
869,263.12350431071525
870,219.9366339142951
871,209.61303798208945
872,214.54850642965164
873,263.08089378839486
874,244.88210461286877
875,-0.8039102109162997
876,277.06621236619526
877,243.88676297947774
878,265.79559553969057
879,280.71662784933835
880,225.1609222720882
881,216.94579474401817
882,244.76448957495893
883,245.450078504213
884,256.2280563745317
885,258.2444476038539
886,273.8715516444048
887,290.9648285753775
888,273.38206511459595
889,275.13928082901515
890,227.3917551018039
891,32.28884800957141
892,232.3199231428277
893,222.1833616527683
894,244.19638154130936
895,228.9091441588995
896,243.63464390520244
897,230.31756491906216
898,272.2446648167178
899,231.2321455940856
900,234.33712965090638
901,278.7140859482968
902,273.08140576203596
903,249.17310120498834
904,237.74019911569047
905,252.60561448878798
906,15.77104749318076
907,255.71667359171175
908,266.54081330590657
909,229.9245541889736
910,276.2177087658167
911,227.70226347052403
912,256.26580445642486
913,265.35569681919816
914,237.12757529152833
915,276.3888608237618
916,294.4748857913209
917,269.78308483918636
918,247.5287778139084
919,221.0802433162794
