0,-87.83145103683886
1,-207.42002289492598
2,-67.56204874109733
3,-332.58292530181
4,-432.70820951964606
5,20.759256154288124
6,-62.45364089319015
7,-95.8942820629351
8,-152.91967276433923
9,-374.69071557390834
10,-244.742207537206
11,-137.54161976194473
12,-266.66057122445153
13,-87.50916463018237
14,-324.6955055098209
15,-202.4734649982026
16,-111.74212793992126
17,-286.7809253742265
18,-174.800030063922
19,-189.1907100735434
20,-69.60514215516517
21,-106.15210301585911
22,-319.9002211749963
23,-127.68820451975117
24,-85.57099422839163
25,-289.0425091165446
26,-155.7599425221222
27,-181.39516334222122
28,-128.00082122476874
29,-112.99345499106806
30,-370.40996124882
31,-87.10987218118198
32,-180.82979611890738
33,-88.97975007208495
34,-396.475046238176
35,-224.6420117249093
36,-384.58034104464593
37,-158.969303891776
38,-151.4286642795681
39,-104.13845527077262
40,-254.5802439563229
41,-74.7953247052886
42,-211.42806769379393
43,-126.62689334981492
44,-181.88812553831326
45,-103.87596696944509
46,-84.91890051968254
47,-165.16005628956125
48,-137.1026105279455
49,-134.4186745961642
50,8.359040613638882
51,-170.5441635670632
52,-126.91222032804092
53,-213.92921717869996
54,-292.21621252860973
55,-139.89312609885945
56,-145.7686877367299
57,-107.15408048663294
58,-141.377661548601
59,-14.176215653925752
60,-159.32493054639164
61,-48.35751631483528
62,-94.64607284225897
63,-118.52079590434123
64,-112.72373137491671
65,-134.16751057816396
66,-170.52009633715727
67,-43.74968398222954
68,-137.37908077924325
69,-91.07445213415502
70,-97.08495242136838
71,-137.2533788383193
72,-156.61523736235063
73,-37.453561365698064
74,-129.15889849067605
75,-108.22864888218861
76,-281.42788280231565
77,-111.55431943761296
78,-89.72385139569666
79,38.081403953139926
80,-277.32701356374923
81,-107.15644499271006
82,-67.30048855376322
83,-86.33353655178588
84,-121.02958241590474
85,-85.01757258455454
86,-209.71264099488553
87,-158.41792406319104
88,-240.24749464475525
89,-119.58888846247652
90,-110.21549665989383
91,-228.21861737395477
92,-114.65637233879522
93,-134.86113652544816
94,-129.23363682097644
95,-55.77793191559844
96,-106.83398229910844
97,-84.0810695976817
98,-160.0462634921625
99,-123.18862592056368
100,-129.709372936033
101,-206.8637168554211
102,-193.20533876969
103,-121.84546128122851
104,-207.5044127606689
105,-152.47223534173105
106,-136.16561611947475
107,-132.72851675677407
108,-76.54447083332727
109,-56.57945223213571
110,-153.2025004567536
111,-158.5695933875993
112,-141.70625996186763
113,-117.35800318102113
114,-211.4447350416399
115,2.821376525308139
116,-115.17296991541896
117,17.995181070481905
118,-321.6282184685616
119,-74.30100667774583
120,-82.88343042672918
121,-57.44498351281587
122,-113.48238005166255
123,-53.111635756947706
124,-87.25556083571938
125,-34.648731315355874
126,-130.63528661636147
127,-109.96332785249409
128,-74.8990812625058
129,-90.36269621396372
130,-116.53570127316686
131,-72.41546444224312
132,39.45615883608582
133,-62.553550243370715
134,-49.59943062994842
135,-43.15940790773104
136,-103.30841904133557
137,-86.51763368328707
138,-275.2422071511322
139,-116.86501811100698
140,-152.38468658686708
141,-136.32152332003437
142,-96.60074778347419
143,-79.40223224851854
144,-39.201339926322945
145,-70.52250765258863
146,-151.2608240194103
147,-231.6734116191679
148,-238.15590130126535
149,-42.20674518795089
150,-73.2629118326996
151,-78.14936649333032
152,-160.82153441556702
153,-138.21119288943157
154,-251.59307724514213
155,-59.09487111396001
156,-56.552406449516305
157,-95.9636983603051
158,-65.91549831952787
159,-1.2200082112638597
160,-119.06498728527934
161,-84.93176081268786
162,-74.22787952775316
163,-116.11172648099962
164,-144.3439083092473
165,-85.70615737797121
166,-65.61179903120942
167,-73.16440371656267
168,-47.62579548257918
169,-73.93551267442737
170,-104.82194871343464
171,-65.83338693381924
172,-135.40583416881114
173,-106.05260783013247
174,-86.31810464077698
175,-68.25124003075648
176,-120.59703131195211
177,-116.77889800852802
178,-66.44101676976157
179,-161.33608229181624
180,-61.033032827933184
181,-84.5021046581266
182,-110.12429740629474
183,-74.89008916656002
184,-104.13511080376784
185,-72.23722695021416
186,-118.46378132487258
187,-203.8049865195288
188,-37.3493633317639
189,-52.30036708193685
190,0.7450385246931717
191,-34.70590816013099
192,-97.61361206783377
193,-109.63235903919826
194,-242.42894337537172
195,-53.94534134687294
196,-23.009776454317034
197,-42.73737791205038
198,-5.44918186918062
199,5.56208933036018
200,-77.96727605581577
201,-59.40029962817978
202,-44.46947090394056
203,-61.6988422984234
204,-54.2574272704328
205,-34.33196293267497
206,-112.28834248723882
207,-5.016483648257278
208,-21.625429422211962
209,-76.92721364023438
210,-62.35810027538977
211,-72.11268246451664
212,66.54625196360615
213,-71.86015530169243
214,-40.8140772458553
215,-50.90208251300034
216,-90.9028279314606
217,-119.76167834418129
218,-54.19471491426155
219,-71.33828784370412
220,-71.25424826617079
221,-67.73579778009693
222,-42.21728390213406
223,-29.954238959575335
224,4.6315726984528425
225,24.919646008147907
226,-72.48152355072435
227,-52.70557532460012
228,-5.616171859905606
229,-49.27555796707813
230,-63.797413266951615
231,30.80423643064745
232,-177.34477057151616
233,-33.215239098412354
234,-189.21979073001836
235,-60.15814110049101
236,-127.28971248795105
237,5.174238415170734
238,26.214131734196158
239,-56.54033398196444
240,-194.5963602966964
241,-17.423577281786663
242,-52.348783680357855
243,-28.008847011111342
244,-76.24396671807301
245,-67.1348665000083
246,-71.07210733449104
247,-26.975083345411523
248,-50.010412278202665
249,-208.82811840462605
250,-63.41412704958137
251,-126.83581428799943
252,-18.915966904235532
253,44.082401256609046
254,-150.19926066330464
255,-38.49554722090727
256,-47.63660867124913
257,-32.041307577897655
258,3.1175446522426427
259,-92.48375634500954
260,-80.74725992277763
261,-163.12539830955419
262,-61.7944925658655
263,-181.77392219679285
264,-116.12617839548372
265,-18.8080388347896
266,-57.42105380009527
267,-41.78032396636702
268,41.894645076603354
269,19.055844319325246
270,25.11813137124375
271,-52.73526906674783
272,-54.77915089766992
273,-147.70455490575512
274,-61.47381336037283
275,-18.950114944758393
276,-56.74568902788343
277,-94.30842445997891
278,-141.27093955222938
279,-201.4088430172772
280,-210.66907776186702
281,-34.27698775757703
282,-143.3643989034181
283,-131.96139168741712
284,-8.317223996729561
285,-34.221312214712746
286,-44.894502146153734
287,3.71166397926784
288,-75.46265979245179
289,-106.33328246453459
290,-5.3869219608556875
291,13.06088515381204
292,-20.617826954412706
293,-87.38108996326075
294,-82.00044799315421
295,-79.27210484298709
296,-1.852598556194721
297,-61.463768664331155
298,-53.573274870638045
299,-36.89637234080939
300,-78.41689005498483
301,-50.83946573497218
302,27.181029365616652
303,14.57511599536437
304,-322.9768779442697
305,-91.98677079886573
306,-43.71463450707809
307,-101.32586734489844
308,-48.81985676827367
309,-55.32245547575624
310,-25.06115191241325
311,7.757442584701423
312,-37.29008579555182
313,-13.845361887883843
314,-120.04877914238607
315,-2.0837834080296176
316,-41.62139437909839
317,-48.8365968174879
318,-46.35566620658514
319,8.47286584166527
320,6.740469228740594
321,-0.07429375879699496
322,-2.8261085513266693
323,0.1365552805270207
324,-48.644955803191586
325,26.815644203531892
326,-19.56144249805217
327,-192.521777814134
328,-69.30791389917616
329,-27.26059272929014
330,-52.193215281236
331,-43.09896165991144
332,-67.1224405422695
333,15.402245757024755
334,-39.42593434481516
335,3.0689618720605054
336,-42.63722122520852
337,-55.64666605328863
338,-135.43730280165175
339,-23.74661128144217
340,-30.497247773245547
341,5.267506133422873
342,-101.85103775240505
343,-35.659216506005464
344,6.565187288985072
345,30.39768844858897
346,47.3648170623945
347,-22.512297620946867
348,-32.340936995171226
349,-18.211724452392826
350,-33.81692919367116
351,-59.314383770903724
352,-36.1999284950752
353,-152.45456233500528
354,-8.928745396914955
355,-71.10740762960783
356,-90.47230009774961
357,-53.017356963119866
358,-52.74779216628174
359,-88.59642368613136
360,22.097082245705547
361,-60.29819353056536
362,-32.564551162622536
363,-89.45712527152209
364,18.570027185923323
365,-118.67018086361438
366,-55.793046695243795
367,-131.39090174883043
368,-27.391345967253432
369,-20.055823356368464
370,-76.43742338747718
371,-42.48021347171571
372,-20.74347242941136
373,30.564161539847753
374,-21.808261225606387
375,40.506037903616
376,-10.7399815050747
377,-5.006342176380215
378,32.54909145765939
379,-217.46020080085412
380,-34.66956399609535
381,41.28890688889465
382,65.62951930083594
383,7.813844861974413
384,-55.14396029255309
385,-9.957063395331271
386,-20.478238834005026
387,67.11261176958728
388,-37.948417228082704
389,23.854571982715154
390,99.96703278973058
391,61.662714073563194
392,73.29623422326677
393,23.702586504022012
394,60.18238431207162
395,40.639219063446355
396,9.935636371201802
397,48.12147560099806
398,-20.08823267228844
399,-1.93916574956338
400,60.97932403241141
401,65.40168534073793
402,44.84079692280677
403,90.61132280721569
404,272.29472022374046
405,62.74323630511382
406,67.7167431150611
407,83.2319478030532
408,55.01719927138268
409,130.7833864328116
410,21.50456878603312
411,43.338898109316034
412,31.93622886740347
413,251.60688491200028
414,23.57530505740641
415,196.46446309323352
416,108.40123470916572
417,185.7142553919516
418,65.71960607549107
419,209.86693881455858
420,229.30335554566625
421,160.23482411461947
422,164.6435363307317
423,-13.649996186975642
424,64.96102982695454
425,185.4314096203262
426,202.40496790852015
427,241.48830525776793
428,248.40751261070727
429,-8.871835041863948
430,187.38395009728362
431,-63.95681860353914
432,94.72127647069068
433,204.65073850655222
434,213.64352824847836
435,194.33787706143684
436,248.72135314689027
437,227.07316834566078
438,-23.41449354205325
439,275.51144215754624
440,204.82209450596048
441,199.49784536641778
442,283.6367367303363
443,237.36691552824703
444,220.25457572691943
445,234.95896999946882
446,236.6620177118087
447,208.53690593161937
448,227.60891121264
449,206.65097482181977
450,202.5702689958382
451,200.0225186668468
452,-86.10420007880676
453,240.03124362129242
454,205.65954241414943
455,205.99368812078643
456,275.8370679227176
457,218.74868215543944
458,244.02153987208598
459,219.8822565978305
460,221.41209828049517
461,238.19656893765057
462,214.3284431365929
463,242.8867448837328
464,214.0292966716696
465,241.29119649175652
466,267.2094223830643
467,222.81242451742614
468,236.88345604369928
469,239.80695812151217
470,197.5111516686979
471,268.2319277532967
472,182.00687738468258
473,172.9626629413885
474,237.28160923424807
475,210.83718559987702
476,206.8361331334316
477,256.2413616994012
478,239.15997383112858
479,239.61584626443388
480,231.98738870171107
481,269.9944337669196
482,215.4038381972499
483,249.00639906505498
484,254.6086200174704
485,239.28820469097326
486,241.63063990518503
487,198.69400341936165
488,280.2799460908317
489,231.67986091034606
490,219.44262605005102
491,217.21721504689322
492,245.27144259072378
493,232.13515587864447
494,213.70508283737317
495,209.20803974082224
496,245.37879644153287
497,266.0324993194316
498,276.8402449594955
499,224.89922539720024
500,250.4021486018872
501,228.7160556430453
502,264.136038397305
503,166.87768257162563
504,243.270961752641
505,260.5914999186111
506,207.19464139978686
507,237.99598663058535
508,219.65627274665238
509,218.01478624494104
510,212.91607452695547
511,215.95866755906337
512,232.25318258628286
513,235.94541032740395
514,232.7315221390239
515,283.0043072449924
516,248.6194200635584
517,265.050462849021
518,243.25738036253836
519,270.32574140698887
520,228.36005078965363
521,233.5257339278633
522,234.03688783986922
523,245.56485044247506
524,298.0807601896113
525,274.5856961723095
526,224.7243415038019
527,219.53021612259283
528,256.7573990822856
529,182.7747264088479
530,242.75191225296706
531,238.9480267849655
532,243.7034022400676
533,302.190026202603
534,225.34300149765636
535,261.48896670432407
536,272.91281075758
537,210.88095024463195
538,236.99508641152428
539,296.03131848016136
540,224.14824250312844
541,261.88749394938077
542,279.26658552288416
543,224.28353119097233
544,226.70596618301
545,-49.46762594957899
546,249.816401844538
547,228.51611053783762
548,260.949786564992
549,271.1688333247494
550,230.98674046613147
551,213.93109971382117
552,262.8319782172952
553,208.98803333501553
554,220.80486292399598
555,266.0398627372354
556,258.7919809816079
557,245.57413523777643
558,262.40082516370984
559,205.54839766862654
560,254.1631766043065
561,160.42539346025728
562,209.91677932774738
563,283.53400399088713
564,246.18690495616272
565,228.00589159530264
566,274.3806000814167
567,228.02260418448114
568,253.17872179766675
569,259.2566498459167
570,267.20245232174545
571,256.6222436454243
572,263.3269566506646
573,231.1671954991091
574,245.5405757692123
575,271.9417342811066
576,271.09576086561015
577,279.22286855395794
578,244.54278467037284
579,263.7689074839015
580,280.8777173676169
581,282.52982457046073
582,252.59625041324534
583,242.2993445737303
584,265.403100082211
585,270.6947634586867
586,227.38006561262654
587,267.5444813158972
588,239.17484749486024
589,281.0418273680398
590,266.32681415257633
591,245.75127018885243
592,281.90823042118495
593,229.10880599058555
594,258.9339803757088
595,245.2348937394573
596,242.79971207896395
597,278.2489310132984
598,231.74359274845858
599,236.44360162381452
600,258.59964282289945
601,275.62738732040987
602,229.0350927027032
603,278.0865289828737
604,283.3958350953286
605,270.6604886274083
606,249.32910670497895
607,249.64510275937363
608,268.2926677793753
609,275.4767659023682
610,246.15879372873374
611,250.76439755680215
612,244.47716934787337
613,246.08028067261668
614,221.86741107304664
615,240.8394071777979
616,288.20101199799836
617,280.0437099241851
618,257.3969683714746
619,226.92135085485782
620,225.6272594803322
621,243.1174902048366
622,256.54082172558594
623,236.51399732078784
624,256.0983158887515
625,227.56609833473524
626,295.7904201438224
627,241.30748613704054
628,277.65371681090255
629,284.5064142968628
630,260.1385304556659
631,242.77505132133288
632,268.3542164456676
633,274.5686498405114
634,218.41090064946945
635,267.6080712475182
636,263.21480698804487
637,252.09700117008964
638,265.3299841770533
639,276.073142832773
640,268.08057415179223
641,272.42729488562816
642,261.14109165074217
643,251.1440451483969
644,271.52212669205096
645,269.3314754963736
646,269.22699128133837
647,276.6232656012362
648,202.7284576279555
649,251.43298683450627
650,272.68154221289586
651,222.75630027479912
652,219.9507771880332
653,251.59709893272537
654,241.89500483196608
655,237.2360113860199
656,264.8882996586868
657,252.23414407057064
658,244.17992820277374
659,293.259747145607
660,269.3917627720365
661,294.3843650442335
662,226.75256339426684
663,260.1842962313789
664,268.27412078156385
665,223.36226782342283
666,226.05829350890596
667,252.81715953848396
668,220.80221065902595
669,234.14107856011472
670,257.71544553778716
671,262.277524902278
672,-15.435465889248249
673,264.64053027688544
674,218.85191221011854
675,279.5796068183046
676,168.9734896154949
677,218.43184795746416
678,264.38887072246763
679,50.244773765254905
680,289.2243888456243
681,301.2815731251312
682,241.5861731778219
683,290.4320197287011
684,252.79366560693344
685,249.30443970270164
686,295.0183077791544
687,-43.81522566109925
688,266.83765001227147
689,212.04764163760075
690,299.9629121604154
691,219.5056160242965
692,225.04228221074675
693,176.8514311917671
694,295.61208601449687
695,222.6143821132742
696,224.594207769305
697,254.18743771239423
698,269.0656075812752
699,275.2660190793405
700,189.2803795602167
701,239.23408133323332
702,243.71517561415783
703,147.42896064148772
704,242.52196294033513
