Episode,Reward
0,-79.41521448190164
1,-168.72181867642826
2,-229.87707591125024
3,-80.51282343046779
4,-289.1338443317928
5,-462.42466390359834
6,-83.87376709087481
7,-84.5735978289376
8,-256.4399084693389
9,-183.37052340526452
10,-97.30906365407246
11,-108.94946031210407
12,-188.96673732519312
13,-275.45599191212517
14,-379.25387213964694
15,-147.6289401980447
16,-318.2075458843707
17,-103.72180770343097
18,-263.4091568535326
19,-76.12301309495516
20,-141.53830914823678
21,-308.863453320579
22,-459.1933049228194
23,-65.3719693404457
24,-136.60799184371209
25,-247.60722765015936
26,-174.70396862861207
27,-131.6909246556534
28,-357.3615972060624
29,-111.200896081777
30,-287.72323534228315
31,-83.5361560489059
32,-323.35334116348196
33,-110.06032958864705
34,-141.8109647969751
35,-78.59801325430186
36,-135.78215815856885
37,-177.55485918635253
38,-40.28211925541869
39,-432.0076782251138
40,-235.85490893235786
41,-130.56209430653047
42,-136.57768871879244
43,-106.91187696514876
44,-14.231099987524829
45,-229.8345358696672
46,-72.34363621496291
47,-203.2825119899651
48,-275.9966133254855
49,-110.49178756911041
50,-120.04893323997527
51,-141.99729585339912
52,-318.0954115839306
53,-77.26581036436211
54,-180.76866219193693
55,-138.90210210824938
56,-337.0811780171439
57,-124.3726071927594
58,-277.3453770503023
59,-248.01846810386488
60,-119.05268109576022
61,-137.14393886089036
62,-152.1796133277303
63,-326.48379904856967
64,-321.72397345040685
65,-341.0406675827856
66,-103.43317464916032
67,-103.33893394750153
68,-40.91493312310361
69,-237.03996640146903
70,-114.6197460625059
71,-304.6610948188313
72,-186.1202172476378
73,-181.03702592042916
74,-167.22094630708276
75,-204.0997955786841
76,-312.33819899363914
77,-107.58617247199896
78,-159.5559272164407
79,-426.6659629372821
80,-173.51673203662716
81,-307.65125636320727
82,-127.21435017159219
83,-226.1709598981678
84,-227.62153163480755
85,-245.00175159927556
86,-26.22080982911156
87,-80.6044767565543
88,-157.55100345648293
89,-167.0716030061614
90,-141.05790394073205
91,-64.97195773918227
92,-237.73964609915004
93,-170.72262374634386
94,-84.746819960971
95,-75.25522543557948
96,-185.86345646243333
97,-264.1181687515638
98,-284.8665559723104
99,-31.512203257027664
100,-121.13985053656583
101,-186.00349373904476
102,-64.89224017398536
103,-44.51912584419955
104,-141.55021260980214
105,-159.20522095541813
106,-76.52898863029016
107,-122.15318927411371
108,-36.07232570744722
109,-195.37423711708573
110,-25.314690741701867
111,-141.586290231996
112,-195.9278482461437
113,-68.6172302298491
114,-92.58161346585196
115,-247.08276488001903
116,-65.17304781242004
117,-132.77754554202875
118,-196.1320638897954
119,-171.21375313340945
120,-72.98411974195675
121,-131.98354862493977
122,-177.24966011941396
123,-195.85296120795726
124,-238.3642850747694
125,-246.18891698223916
126,-51.069215128471996
127,-145.35208079120088
128,-228.56544528768165
129,-48.35849609239449
130,-19.35543198997746
131,-151.06645376220234
132,-384.63901652801917
133,-197.13598459134536
134,-197.35760118784484
135,-105.01032700691306
136,-149.84412567725894
137,-101.45383657779621
138,-142.3551708012239
139,-104.53964230366793
140,-79.72739386947359
141,-74.84639406571077
142,-197.77636186139807
143,-102.44528538646962
144,-125.94889696860193
145,-92.23224012335783
146,-138.85110973808
147,-138.30554858172962
148,-119.40329849845534
149,-148.63722190102976
150,-42.208619141295316
151,-128.01402230347887
152,-141.7481161824763
153,-220.33985110687772
154,-79.73832192399243
155,-184.13229162912893
156,-82.51179869082034
157,16.53804659160923
158,-278.0361294686015
159,-128.74236784765594
160,-45.62936334028484
161,-238.4007320270305
162,-108.44677943831019
163,-133.30493731151057
164,-89.82426450433178
165,-200.61319130513385
166,-124.53461697807276
167,-59.26497381061306
168,-97.1516796712199
169,-106.61015820796307
170,-69.88102632409354
171,-72.88823870242484
172,-130.32416633422264
173,-75.34946060760932
174,-258.4693113646415
175,-297.34565221749835
176,-29.252612101086285
177,24.022691775283747
178,-245.2292775734281
179,-10.808777162945063
180,-106.78765731504893
181,-94.18445319247022
182,-128.88140820834644
183,-134.24826061358152
184,-56.6530133338217
185,-282.9211484249528
186,-131.70621774750694
187,-63.5196578778271
188,-93.66641851514547
189,-90.48061776324501
190,-61.253672718088445
191,-61.22795008725453
192,-27.773400174333304
193,-62.434643036530275
194,-125.11135737713951
195,-32.16013121301465
196,-116.9680289019935
197,-58.987945572080434
198,-173.3800976234935
199,-68.13691343068746
200,-20.142202689052766
201,-100.26382319680162
202,-86.21122631467155
203,-173.57937320426817
204,-106.04067397346007
205,-185.5742267465248
206,30.44597452392611
207,-62.52064461855435
208,-65.8879971657329
209,16.52877334434757
210,-1.3430655704063241
211,-149.44309259876064
212,-38.51350947680855
213,-15.410187397835713
214,-49.239557319760536
215,-97.12551580340988
216,-133.25452805237828
217,-55.633992249128724
218,-68.41815454538684
219,-19.752540966278858
220,-124.42419966536309
221,-111.00238730672032
222,-87.47309185020401
223,-92.86433755930743
224,66.25748377268766
225,48.19105277960373
226,-86.95826637997851
227,-27.10455179906677
228,-102.5628364475213
229,-71.19573623624495
230,6.853619967367479
231,-62.34791528817459
232,-110.08303415406823
233,-105.62328487203024
234,-74.38684238336906
235,-165.57464993788574
236,8.186798567748582
237,-11.771960647252058
238,-75.2211423233777
239,-13.10108551691971
240,-88.82029167801534
241,-27.269997528479593
242,21.060370126555952
243,-96.75532629862732
244,-62.08941472918156
245,-10.908219013478003
246,-69.10152023383088
247,-33.10919647713477
248,-26.607184197082745
249,-52.11008200928444
250,-83.19239684014937
251,-41.832753323214206
252,-47.46948750752739
253,-88.39862835177752
254,14.503745815231085
255,-70.15188542729746
256,-0.10737143586857201
257,-52.662644898700364
258,-88.16279541128834
259,-44.125934582339376
260,-12.334931044232206
261,-32.612981380434626
262,13.619516670908865
263,-35.21084515630571
264,16.672221598476895
265,-129.01048098890038
266,-13.367199197794363
267,-138.9677985167985
268,-35.773448213978206
269,-120.34849087817396
270,-58.47606320151129
271,-14.2670290754169
272,-52.351866921078866
273,-27.686857542625987
274,-14.023196516655332
275,-58.04592391322602
276,-78.08100201372345
277,-4.862517164734072
278,-102.43143832910663
279,-71.59313456587239
280,17.427771821440302
281,21.131067571496928
282,-88.04646049850685
283,68.02248614621067
284,-0.5734207996782053
285,-61.336236358645685
286,-81.6246644259518
287,-69.2905954510034
288,-81.83263314861847
289,-16.706871154241654
290,-75.27977328667983
291,25.52384800305137
292,-79.46040511972885
293,-83.63988353764773
294,-70.41412598967304
295,-333.53616509544736
296,14.194859309976394
297,-194.02345775147114
298,-86.26826896636304
299,-416.2409741900068
300,41.0113144316247
301,-43.66711388960303
302,-38.207060894914946
303,-58.303320248075636
304,-50.1261642129557
305,-72.38253667219067
306,-2.776002567797974
307,-158.6886124968136
308,-23.812126188563795
309,-202.13138268983909
310,46.10424017711183
311,-118.43511992048525
312,25.09780911424559
313,15.662201983788748
314,-44.23884327014312
315,15.558669805542426
316,-56.307355321719726
317,-31.713680010837155
318,75.26764170804962
319,-41.18499467668839
320,-188.01625536898644
321,57.734411449919605
322,-55.23296723249159
323,-37.50343015029365
324,44.317467221229194
325,-29.967780022978744
326,-160.40974684398174
327,13.962756608908192
328,-0.9311373109700143
329,-44.8148895280127
330,-69.26747138374735
331,28.291771657794037
332,-12.446843246632083
333,-78.87151503687042
334,-108.68241110881287
335,-82.48542600179795
336,-53.64399147228026
337,-83.90972358909286
338,-28.54576078531623
339,-74.90791244330688
340,-69.55925998213513
341,28.28691580564348
342,-12.253458601184047
343,-44.21864397504892
344,13.947593247009625
345,-117.13983802477959
346,-3.576341466437947
347,23.626285576146383
348,98.4579347506539
349,3.9123008463760014
350,70.08495467137166
351,15.230369032643722
352,31.831792867497732
353,-16.609789809039142
354,-26.396708714431668
355,-26.647487254861325
356,-39.04560937541395
357,36.0833891503306
358,38.00173082219322
359,-23.585895815741228
360,10.202793995883905
361,-8.466635445836262
362,-94.49358830851486
363,-35.19341935675291
364,17.63602035458983
365,11.049661448177838
366,-78.36696700383278
367,-128.4597665540182
368,15.114131812470719
369,-31.922135815008502
370,90.14602099834916
371,1.8149987948302508
372,1.3622639447690568
373,9.329655231552714
374,-56.08035175756575
375,44.742945281870654
376,-34.268988078978765
377,49.3839804616035
378,53.74388755312705
379,-37.06608818301017
380,-5.855940792009197
381,28.201440881698822
382,63.615167242851356
383,-100.67090003183708
384,-34.466046355207645
385,37.353915575300306
386,-55.32294022706226
387,128.93382289962446
388,-59.57443365980892
389,104.48834805807738
390,60.96414128519475
391,85.99745984422354
392,231.5792906588186
393,-48.398451643880094
394,39.446386136409934
395,167.66808118347546
396,-37.63852684663502
397,-41.044833157088036
398,23.8336732821894
399,133.59319490976503
400,-37.13999625201186
401,58.95040414464768
402,138.5652773862348
403,-46.83750100948611
404,-89.98375805632107
405,-33.0389568461829
406,34.46147951248524
407,26.645647310574404
408,13.247644515534665
409,158.51962353474138
410,-34.16679377041082
411,-71.14014734116468
412,134.8512783445019
413,-77.23067972573908
414,-60.87431044434068
415,-18.65414456754263
416,74.04138699304566
417,-72.80808802175609
418,-22.432651361119017
419,-2.641388928535036
420,20.66896948580276
421,-28.421890756850445
422,-57.28969126924116
423,187.3061176576241
424,37.19758597544272
425,-0.5922380839134109
426,-103.20252272715948
427,-46.63921285327267
428,3.933420802966887
429,42.0438473823243
430,-12.247079695840162
431,-67.1484092114989
432,147.48255606503324
433,12.614241674714707
434,18.871728094949646
435,231.7056195343964
436,25.501120654496344
437,33.104508866907224
438,-15.158199584668688
439,-149.2148580838229
440,-16.449027415846743
441,22.53411713758709
442,-7.8515646755056965
443,183.67534581620117
444,82.75892668226173
445,104.72083110584116
446,-49.01712619590505
447,-4.952674377441783
448,110.32365761229721
449,15.022534126384755
450,79.64596686589555
451,-26.40908058169429
452,22.680569883008538
453,-6.002268323558382
454,-29.037544488518584
455,166.23729579680605
456,27.00219877355372
457,-23.54744735586829
458,-42.604280419816064
459,-28.220928154074233
460,-49.33029785899174
461,-13.289546531736203
462,-48.89331801780591
463,-41.45965429759844
464,18.423280792033857
465,-0.10592646468500044
466,3.7837651235092213
467,-84.4609771921429
468,-60.994546498880496
469,-56.698163381566154
470,-26.348504714078736
471,182.79952315104674
472,7.717708459908829
473,-80.24102499599928
474,-22.70651299984034
475,62.874177742154494
476,-14.005193789655308
477,-34.89032706930778
478,145.9386381719918
479,158.69797987462636
480,51.91435690154708
481,203.45776404950826
482,-6.699713069629815
483,9.353471956698174
