Episode,Reward
0,-101.8616370284324
1,-355.0869388265264
2,-340.89743734913475
3,-304.545228059574
4,-193.86035471652528
5,-66.87541522847944
6,-482.4240982786381
7,-85.56507062368368
8,-512.2381388325449
9,-81.03206926040583
10,-5.962205744757725
11,-351.9328180777877
12,-253.3077999337029
13,-289.9272388692767
14,-128.58845372441286
15,-79.05004082672359
16,-151.01816800114565
17,-311.95089413109105
18,-168.21468345870915
19,-307.2698845873713
20,-63.12853305085633
21,-163.81200501302158
22,-209.82952963483768
23,-79.62646245951441
24,-126.39330238096409
25,-132.34031301001403
26,-147.40424650243773
27,-131.99196782034164
28,-130.63278741472874
29,-83.37324202320923
30,-138.4374925520198
31,-89.33021080395339
32,-137.9341720869491
33,-94.9286366855164
34,-361.8435987851389
35,-234.09965520993953
36,-373.6135041351989
37,-347.3237816239425
38,-74.01694318880882
39,-300.3321657310728
40,-84.61939731144506
41,-239.7168366219136
42,-180.4732087486221
43,-63.59889552804067
44,-315.09637462061715
45,-158.1597818726613
46,-333.41799356311145
47,-118.43916908930728
48,-61.92932161387097
49,-104.00809385520611
50,-60.40817222374131
51,-250.21905756899113
52,-62.108677505169766
53,-75.84893548733898
54,-93.39993884235
55,-107.38705136443414
56,-189.1227835055716
57,-123.34485231193923
58,-97.40470616001129
59,-105.19843132966979
60,-161.54564644640362
61,-117.75001415003672
62,-143.73704937842905
63,-102.85667401391373
64,-96.82590387672366
65,-136.18321513407824
66,-95.54779097281477
67,-91.20555916858544
68,-21.109246931307723
69,-178.7676927995368
70,-175.68120178467845
71,-54.01058017281543
72,-153.6637052670638
73,-453.40075292239607
74,-63.121315958398256
75,-100.89667025322595
76,-155.10999476271135
77,-38.592630369395565
78,-119.33563215930758
79,-32.34244207126869
80,-287.1474369245378
81,-71.25296288638594
82,-62.30388731228892
83,-110.81921764959608
84,-129.64508585853028
85,-171.34951099081937
86,-208.7081228273169
87,-78.82911763937472
88,-193.80780821920195
89,-61.394295168549405
90,-274.80260799180377
91,-125.15605765115109
92,-114.94293636982827
93,-160.35915862245122
94,-133.42913848868818
95,-106.99091517862318
96,8.193171772615173
97,-162.56609074518892
98,-147.48156786261336
99,18.184931913544673
100,-191.11401858136918
101,-96.55915396895122
102,-96.4653199885859
103,-43.420551476112024
104,-158.89994518602765
105,-77.96552553906423
106,-198.65830909395606
107,-2.0643011308255694
108,-54.280798689292084
109,-60.855984666852436
110,-94.50998466549242
111,-17.366313180863656
112,-155.97055988050232
113,-70.00332096143404
114,-70.07842570601248
115,-70.32802217545762
116,-81.00122766234105
117,-147.97852814118113
118,-60.41582559114754
119,-42.36628971909526
120,-63.91445063579853
121,-53.15792204221967
122,-135.20532044829326
123,-148.23842598169472
124,-116.46096054008508
125,-142.33762674663737
126,-112.00864239595165
127,-13.76295361879717
128,-104.51510785996159
129,-82.72330481899749
130,-177.75904470104996
131,-98.40798060352319
132,-102.18943113589461
133,-173.4960651418819
134,-135.38795976542104
135,-99.87956217724303
136,-61.194656429438496
137,-106.77598108521423
138,-116.31814678858869
139,-127.41871419524082
140,-78.45016042470293
141,-82.64152232054312
142,-62.73377596950397
143,-134.94024074212848
144,-68.8049216510388
145,-96.23714891012209
146,-81.27497054022355
147,-14.875233808847454
148,-273.5991454616664
149,-61.45281441093809
150,-110.75366075470241
151,-35.643694994620176
152,-65.54715784982298
153,-45.90070095365723
154,-85.66123804257003
155,-210.44342639839533
156,-39.242863069460356
157,104.54513518819442
158,-80.63700965348622
159,-90.51341656453972
160,-15.08951956152383
161,-50.60685458581871
162,-78.12768337269445
163,-40.828524385316626
164,-54.05906322252709
165,-291.3954951555561
166,-130.96580562764132
167,-38.73259108185546
168,-38.53551458894488
169,-76.69716249518994
170,-67.89328732603889
171,-125.87065874966247
172,-36.87818107185757
173,-25.68118071338202
174,-125.52689141334037
175,-102.17175654967818
176,-88.66865130396008
177,-27.833085781262724
178,-27.55900509775701
179,-42.493793934690046
180,-67.40147211838621
181,-73.4221621467823
182,-176.00412863464277
183,-48.75063680517028
184,-39.72745943367805
185,-75.68869271920445
186,-64.82508191279203
187,15.006937943778084
188,-83.13313834510546
189,-94.92518314545366
190,-36.79864430026184
191,-129.9355152558749
192,-83.21892648584866
193,-0.9578203098715932
194,-21.163053249594967
195,8.16268848522374
196,-300.49313151020726
197,-77.38451225733579
198,-161.79764610219445
199,-75.49904449337404
200,-125.20540048957602
201,-55.6998752495584
202,-27.235335974514157
203,-73.53979055491482
204,-55.033137807413055
205,-43.00911489603402
206,-42.11065620635448
207,-22.48113245189184
208,-112.8948810309728
209,-78.28051586521602
210,-69.90785897438381
211,-41.104713498186996
212,-38.55719163186238
213,-40.48196936411823
214,-49.695900580003716
215,-40.110424785928956
216,-56.1895482262309
217,-83.77122921505728
218,-178.0990867863606
219,-14.713880316068668
220,-305.8455510039738
221,-26.324588110379523
222,-72.73398024189308
223,-87.6634394900513
224,-53.701986462199784
225,-38.80344698284945
226,-55.98896469570538
227,-53.30752477147549
228,31.149538103783073
229,-20.49204214939968
230,-30.187992608675543
231,-17.248967980762302
232,-32.27461388424753
233,-5.4015121018078815
234,-60.016422112718345
235,-95.90074849294334
236,-25.744900749117278
237,42.512759979498554
238,5.790830374005182
239,-69.77200552173079
240,-48.37194598632075
241,-18.40893551608272
242,-5.440597867397031
243,-34.60023272074909
244,52.26648224218201
245,-24.812218792364916
246,-56.502303249684275
247,16.586861927971015
248,46.74904985244925
249,-52.102117030286315
250,-88.98381871274138
251,-156.12763163415354
252,45.51842518425881
253,-80.07840183454631
254,-43.14328256075079
255,-2.591474238556856
256,-29.353141426981935
257,-51.956678348374794
258,-60.10017678700373
259,-26.197663832569077
260,13.60876545102687
261,27.560616248159604
262,54.302470678934085
263,-127.12012552443842
264,-56.331242399238775
265,-80.00960218231444
266,-16.998369793826896
267,-61.96923606726196
268,41.05642767858768
269,-14.042452133073837
270,-189.73200517291326
271,-153.43625159709106
272,182.8661508300491
273,-131.06840527756037
274,-41.54332470001066
275,-238.68762698724066
276,-48.90890544688672
277,-31.561478383337743
278,-87.36065165278092
279,-57.6120326339787
280,-115.3022997156626
281,-32.97865079384731
282,-211.16420085219963
283,-89.5891887657015
284,-36.1833623075476
285,11.231464170199827
286,-119.17587379885262
287,-80.1532759840012
288,-59.99075978527244
289,-17.915775359420635
290,30.460314137509187
291,29.394620825671296
292,-111.44730758099898
293,-57.858666188018745
294,-70.60638757201363
295,-27.36611278864605
296,-32.73235295854086
297,19.44082882277843
298,-197.17727567201666
299,-43.140537699323424
300,-73.51569272399652
301,-296.0036460715927
302,-66.19529767474029
303,-184.2600827118306
304,-84.97214465656735
305,-141.36840865226475
306,-119.17744171850408
307,28.491657780130794
308,-19.934725106947965
309,-180.034600853501
310,35.202037930416964
311,-78.77856373253348
312,-91.25616518109348
313,52.06941819628335
314,-109.23076004786363
315,-38.80384477185342
316,-14.07430862244331
317,-38.02328660996358
318,69.05013495465741
319,-82.60133143643434
320,-28.957432938862354
321,34.2275914935353
322,-26.161773318194832
323,5.095827913792604
324,-58.33461981809933
325,-0.38032204236759165
326,-50.25661120388975
327,-155.32204113323485
328,-38.66759349148727
329,9.277818873569315
330,-0.7696860985164449
331,-17.40937532383427
332,-58.3185814507096
333,-17.081346132258446
334,63.33930187085826
335,-78.27416072224332
336,-41.45951794752231
337,-60.736623032580304
338,35.74852746868012
339,12.340219665032636
340,-61.20935285160827
341,-51.55264279058371
342,-34.83986449543461
343,-29.571796014504233
344,-33.57983122205603
345,-43.3400060756924
346,-44.941780580647354
347,12.72869825239502
348,80.99903748975632
349,-27.341522170176248
350,-80.8415874179981
351,-54.22015980721503
352,-20.297094446986392
353,-56.430390165203136
354,8.090382085675348
355,20.27946408822854
356,6.525355981246946
357,-42.83112339783811
358,-22.335055164679957
359,3.6007180270361383
360,3.1896384180887343
361,222.05510727743453
362,42.854688733868734
363,55.796689328939
364,95.7205109017251
365,60.75736430500049
366,-11.438290619229605
367,34.37088929732951
368,66.7830040284122
369,242.2729580505965
370,45.686045792410276
371,-27.850051369644234
372,-94.08753378803273
373,225.82820463419958
374,97.52301574675909
375,-32.21209179342421
376,-24.203375484450728
377,129.6431214135174
378,-283.2977659371645
379,216.6633629120947
380,97.36531662722344
381,68.31886053243805
382,37.423069689263095
383,111.17895917476203
384,119.34619108939741
385,28.824269104100665
386,1.1078165539554916
387,50.291248901466666
388,102.12950615600747
389,-30.78668837517253
390,250.24599890306072
391,112.74595293235603
392,61.8392358565761
393,33.489789201668415
394,217.4562016299236
395,121.8754599720658
396,67.1965261051754
397,102.97748798423676
398,90.12782307015314
399,18.387183990924147
400,50.547323087006724
401,56.40819056757463
402,-307.03534180087155
403,90.22577588143785
404,4.419261674285525
405,89.23566866650033
406,136.00462728370357
407,168.26366397983935
408,96.78437775445128
409,-199.39927332509419
410,88.74970218139468
411,258.34628200344474
412,221.98536978954394
