Episode,Reward
0,-158.33995300499163
1,-454.988866115934
2,-207.4173922747001
3,-341.9427930237832
4,-251.8338730696298
5,-330.96796425210164
6,-263.3213431480782
7,-142.38731797931854
8,-22.43202144471846
9,-254.5781502942745
10,-324.93145250688497
11,-81.81854267384631
12,-228.78022314597294
13,-111.29393944137257
14,-242.03111895882137
15,-138.58704743920052
16,-132.68080413905386
17,-338.67125874088424
18,-491.2222246963722
19,-93.36997670278922
20,-169.88876753205793
21,-72.64732902833485
22,-161.20227534722792
23,-194.15001306085946
24,-282.1078238079374
25,-111.08089434351244
26,-103.80373741564833
27,-5.813790743359348
28,-149.75756354003633
29,-425.57774742087986
30,-81.46134627987325
31,-194.63741263957883
32,-72.10780462520225
33,-378.9831227651367
34,-103.71153509177879
35,-126.45808414888536
36,-122.8300973993356
37,-139.36473979080247
38,-84.11773888486856
39,-199.89127921417887
40,-291.05009714155415
41,-158.44766914163733
42,-273.50148445886333
43,-102.00320591903169
44,-67.44136567958293
45,-254.03601552731868
46,-377.53598977157054
47,-182.63554103561427
48,-115.11994881745073
49,-70.74757916442056
50,-141.85500003331336
51,-201.69879708723255
52,-169.92282167068169
53,-192.82241879485431
54,-246.96809168839113
55,-178.45753907209652
56,-194.71310521683313
57,-205.12921898768957
58,-107.67300080360896
59,-93.8389800770097
60,-54.94782499142258
61,-185.97315954557246
62,-113.26547482343452
63,-91.46338674229959
64,-89.69275621086467
65,-164.06643779765915
66,-159.5011762227653
67,-99.43337397980085
68,-22.133221547570372
69,-133.9094480228867
70,-84.77164290627405
71,-161.9830831778252
72,-207.09623706046426
73,62.416456803931865
74,-156.60034319959425
75,-122.3811383350411
76,-46.87659983425567
77,-68.88209058286363
78,-462.87563051350213
79,-55.257437738100165
80,-356.9525430109587
81,-62.011154207800544
82,-5.139540687037496
83,-73.65766028456335
84,-68.41366451535447
85,-203.94289863663795
86,-70.1064987015713
87,-155.69000855025556
88,-150.93792802022386
89,-95.74887481514718
90,-157.11979479598216
91,-94.2109017998437
92,-66.95856733277188
93,-226.35221932055808
94,-12.608390692465647
95,-86.6211852731268
96,-108.0048013956563
97,-63.087154642191805
98,-86.7330377848018
99,-232.90347591267013
100,-343.9305432206465
101,-144.98041264388686
102,-191.99657453718538
103,-290.27470191272397
104,-68.04138232460616
105,49.94192114635739
106,-218.26347756561387
107,-101.27682414563074
108,-48.05776578852365
109,-60.36181899987615
110,-125.00313061155123
111,-114.17810750206377
112,-81.56519325639334
113,-78.65405099262809
114,-78.31401844801417
115,-91.45865759315078
116,-63.19448113502155
117,-154.58154229651097
118,-18.28094676685005
119,-5.3221049889605325
120,-138.44205205136552
121,-93.26535635123722
122,-301.53017589819916
123,-270.0070810292483
124,-70.4009629239924
125,-88.55025240306131
126,-76.0220245956608
127,-231.63258354581524
128,-32.381284522112864
129,-24.008655379594728
130,-191.1855582999923
131,-82.04131578931089
132,-105.78947856148704
133,-183.53186834786638
134,-120.53365153162336
135,-139.14420005861106
136,-56.347479240112534
137,-61.108583310932616
138,-91.67892243218226
139,-83.57264552278244
140,-127.02728269173514
141,-124.05859824186112
142,-172.6671694146272
143,-102.73030141870274
144,-104.13667692245892
145,-114.70335500689673
146,11.720837361011164
147,-74.18498382123347
148,-45.7454260598134
149,-80.05359376838508
150,-113.33095929529892
151,-59.22274301407595
152,-4.092727898484085
153,-81.00943239563969
154,-314.38069888356233
155,-127.11024453256361
156,-37.12137709491991
157,-60.03664103585122
158,-68.61234564194785
159,-167.38673750398124
160,-91.88747085750107
161,-71.10606193109174
162,-58.473780949710104
163,-200.29858036818524
164,-41.4058521740654
165,-262.4633038189944
166,-202.81032426807582
167,-58.725610694585015
168,-42.40214704509904
169,-81.19706611399025
170,-60.53858673462419
171,-15.835097610526077
172,-92.40477511569027
173,-119.84572419936197
174,-74.60472080125652
175,-104.81360696215674
176,-59.799064537987284
177,-103.33925124830726
178,-70.51607867092304
179,-92.7614710741201
180,44.410845384382526
181,-75.53638475357032
182,-98.63478512895004
183,-58.82960035890902
184,-83.46981647848963
185,-46.308326179588704
186,-28.994318259966477
187,44.42889771736901
188,-160.91678543051236
