Episode,Reward
0,-213.90315291265006
1,-379.44664681612846
2,-95.22190587887226
3,-380.48340362214265
4,-111.71246580034416
5,-217.7463824433357
6,-25.94811666850775
7,-138.0480828259681
8,-76.91101205526924
9,-89.75358627170019
10,-250.30369017592045
11,-61.32399624293592
12,-197.4763601458178
13,-98.96281566200794
14,-185.48490774978694
15,-196.6529278202857
16,-585.6145720445909
17,-88.99521296273532
18,-86.26897698250139
19,-229.13374887120898
20,-355.510691827733
21,-185.0372106306051
22,-195.36563928686564
23,-92.98750917360675
24,-86.69142528510586
25,-227.6919085651673
26,-92.25337197052963
27,-114.47741185806174
28,-88.51453457508738
29,-177.28474601297847
30,-97.23084103595176
31,-213.97703961669674
32,-98.78882623279955
33,-119.84561683113279
34,-115.50286728352852
35,-330.16503517540474
36,-232.06166194895536
37,-134.46273162690017
38,-356.5543278258824
39,-46.0917600547115
40,-265.26489511367294
41,-210.31548340190096
42,-108.08399429587493
43,-195.03484672216538
44,-74.23018398605812
45,-72.03533712562478
46,-273.430827658099
47,-130.78324096564936
48,-139.41525462773637
49,-81.90400250597314
50,-135.6925361177436
51,-84.29984906069973
52,-200.41743823267527
53,-88.7296464558767
54,-581.6992393230178
55,-298.45081407217526
56,7.060976996892208
57,-312.51656070756366
58,-43.13810502401224
59,-174.3607241209221
60,-162.35009952884343
61,-380.58791151743407
62,-51.41745462655989
63,-331.1800130364706
64,-227.3162469914618
65,-292.6643656660501
66,-177.88965726359996
67,-129.96601320382024
68,-129.55074984926236
69,-104.13506073229328
70,-144.49667832423546
71,-191.13726624536474
72,-144.14525122311778
73,-147.60090526597781
74,-280.3383724167008
75,-78.0551432136521
76,-167.1851499229074
77,-213.7163792571925
78,-49.06427045263578
79,-127.55404967744744
80,-124.84471237846762
81,-362.76972151456533
82,-184.31097923293154
83,-104.70599640936436
84,-388.8009968323311
85,-140.64910880890736
86,-222.66487591821988
87,-300.8685983507843
88,-146.556376292822
89,-111.48991416492387
90,-168.08455462297218
91,-257.19005513334434
92,-84.7619746920559
93,-258.051303379215
94,-117.87881850484621
95,-123.74859473280638
96,-95.94162610706105
97,-204.10074578934376
98,-89.65135863188657
99,-164.84861256296432
100,-331.30060973332127
101,-108.39578269370384
102,-88.14514571611971
103,-70.38563585755102
104,-53.521709953453346
105,-130.03588828912325
106,-92.37624560905155
107,-75.70610653440345
108,-320.82199739539396
109,-151.8341766273847
110,-67.7802270776242
111,-95.90518793182929
112,-122.35993344153292
113,-83.84881866249137
114,-114.91528578934789
115,-98.934196355712
116,-71.11951479614194
117,-133.54871030155834
118,-94.95545543292708
119,-171.19768850408053
120,-349.7302107382907
121,-99.61690239612562
122,-91.09713419225187
123,-85.42037000904392
124,-260.56421456450346
125,-90.78986792654203
126,-314.21830748280524
127,-74.17418880902964
128,-10.965529162113597
129,-142.8828813760207
130,-95.2700068721768
131,-92.04942185909229
132,-93.59984529090242
133,-44.11809256431145
134,-225.87289244901393
135,-113.02003591531032
136,-130.67266103247144
137,-115.15648991108128
138,-123.1131090670554
139,-92.34798791256688
140,-71.62335779936917
141,-332.5144096701455
142,-64.11469995664575
143,-164.18614048686112
144,-91.16158905208367
145,-85.95899690772681
146,-153.31048903241077
147,-26.215449975383294
148,-254.51548642650798
149,-94.915311352124
150,16.88121982507772
151,-100.33142069300852
152,-84.8147124975973
153,-158.0531350422787
154,-97.33329752221697
155,-119.01008148848145
156,-75.76499597961886
157,-40.52148762820903
158,-64.42027367405444
159,-100.20517670042712
160,1.0868969187851718
161,-14.864860189925878
162,-85.13017051537308
163,-131.03839782126656
164,-87.20061244916475
165,-46.67442390216271
166,-56.83231314522201
167,-122.32207484306288
168,-18.81092650396134
169,-140.19248083788327
170,-113.4932382491398
171,-60.51843674535587
172,-61.287092137613065
173,-83.45549456078282
174,-92.32235125003878
175,-45.76040813294251
176,-116.25403563237603
177,-94.38585856452627
178,-96.2491755849338
179,-170.64023455353123
180,-60.254478416645334
181,-81.64051382407206
182,-108.90521605250514
183,-176.96565605616985
184,-94.72217648247657
185,-50.07310582209824
186,-86.37663756376573
187,-47.8654599850887
188,-81.08531126500597
189,-116.41271086607291
190,-104.62110963432215
191,-97.15539607905332
192,-65.29444915666963
193,-97.29036730960216
194,-177.08469207059613
195,-46.14467964529629
196,-36.87859090863249
197,-108.00872523408987
198,-130.78488556626823
199,-96.97820409691761
200,5.529709000250804
201,-180.42906932745933
202,-91.59063917432174
203,-146.67772804982604
204,1.5422865245223392
205,-94.76484544578213
206,-118.73277410380001
207,-71.52102211365056
208,-135.09420499910388
209,-39.87822407273201
210,-58.139715016228934
211,-91.30647719431474
212,-107.7798272022213
213,-38.13324761792994
214,-52.459878741069936
215,-143.95103929271778
216,-89.60462169296663
217,-139.1894703016356
218,-219.13618919022417
219,-119.2233104951883
220,-178.56708550901288
221,-77.03424117818348
222,-65.48405237964234
223,-66.60632386279715
224,-36.48953580024191
225,-72.5066942644959
226,-95.97749354519091
227,-95.34520251084521
228,-83.74555294643022
229,-209.904815128295
230,-191.70273646593003
231,-123.05394102578843
232,-52.74810204088021
233,-91.04700878043474
234,-133.08650688916882
235,-152.84893376637154
236,-89.58191291494279
237,-95.21768570472939
238,-111.12974960274552
239,-77.64448166440796
240,-93.6487495922859
241,-139.02762475790144
242,-104.34854574702376
243,-81.29276909291438
244,-44.75742739043143
245,-57.27880859681356
246,-59.50490476391671
247,-59.52450119166395
248,-66.7178147475248
249,-84.50111247109372
250,-84.33924735383395
251,-90.7790051126787
252,-126.7836347084267
253,-54.02968125981862
254,-43.67905585083526
255,-108.17649286200606
256,-61.602549286614064
257,-66.16982388866512
258,-138.09493771769306
259,-63.45899934451256
260,-93.05984247977263
261,-295.65551300177225
262,-133.31040485322006
263,-56.727155668996296
264,-37.034733733333894
265,-100.84454038862047
266,-38.872439827155574
267,-83.37928217165006
268,-70.57922291805133
269,-108.88340864709207
270,-37.34761868371419
271,-33.59691186563066
272,-155.11344936885462
273,-49.70009578715665
274,-71.47773674348578
275,-102.31556804292383
276,-118.50313229240093
277,-56.92208718410799
278,-120.1472774768202
279,-76.55113639827204
280,-121.67953649228849
281,-55.261896821981395
282,-76.7729406505098
283,-42.941079369329714
284,-72.8861543744436
285,-55.65663996187009
286,-67.48986666315011
287,-47.573350288854726
288,13.468903453842685
289,-101.83947663798575
290,-137.91906927499366
291,-19.791587331040986
292,-84.00060787723616
293,-57.386900851915414
294,-84.77019456377262
295,-27.338607563537266
296,-38.680774118825425
297,-68.42341802281099
298,14.008914402276588
299,-66.48344739064707
300,-93.19004857357697
301,-59.89345921473143
302,-57.97423376528456
303,-50.89916658686048
304,-60.68691645109779
305,-27.388949466017536
306,-99.28923364299351
307,-30.702734869764498
308,0.5452440379986427
309,-48.85624358095741
310,-25.369339491752797
311,-107.74174352872315
312,-57.55809723430352
313,-106.220544762501
314,-54.09334858323178
315,-140.47314399753873
316,-174.23004544459195
317,-250.31654287203514
318,-67.40466327108632
319,-97.03315227636699
320,-90.50936031499015
321,-38.13030377175048
322,-124.4698763716907
323,-94.48245864089999
324,-62.35719270733103
325,-81.1142701555116
326,-221.59008823715106
327,-39.401258773003086
328,-363.4944926981241
329,-79.34022076167811
330,-95.99735745188323
331,-135.19686801493017
332,-135.7148180045292
333,-131.87626270563672
334,-54.38679344910797
335,-55.80848056845451
336,-53.86671595250344
337,-93.3325515430484
338,-86.53759691525246
339,-48.67892032445093
340,-99.34112158980156
341,-206.6192954798895
342,-102.40628023199982
343,-44.501434614139086
344,-41.57392044508468
345,-78.89159833952084
346,-63.08652520958628
347,7.485710646849071
348,-41.30137099643764
349,-95.06760895882384
350,-16.592903513973084
351,-87.54081731965206
352,-193.9512311434921
353,-70.5204005760242
354,-149.8678240911873
355,-70.16870067690911
356,-80.30259384743808
357,-317.86664519626646
358,-99.48907697164411
359,-58.03031532469731
360,-114.43685995057639
361,-275.330579117473
362,-43.526276966084275
363,-151.39342512746305
364,-44.249186237274166
365,-48.67590714019333
366,-126.04193105685982
367,-66.96518037681278
368,-33.01769968688592
369,-41.11381507731207
370,-17.466215853435344
371,-81.55300012578017
372,-73.8803489913336
373,-183.34650177441176
374,-9.400608139479175
375,-165.2811698319124
376,-6.368890261802392
377,-79.40304951263357
378,-121.41649422436787
379,-61.69697940878143
380,14.777674575510787
381,-84.46917849398733
382,-70.60024169604847
383,-82.35923647817887
384,-109.02827523949209
385,-35.93500768295013
386,-33.09641996965024
387,-68.03324864147217
388,-9.28918292035263
389,-80.7270231318
390,-3.6976249429555708
391,-77.62754814055404
392,-56.53634794675534
393,-89.82932713665754
394,-68.2991998464369
395,-99.45658467747563
396,-61.305462057658346
397,-81.01624010376905
398,-56.585568796899224
399,0.6176150662694511
400,-144.82756394035528
401,-3.544349859910241
402,-33.25488750027752
403,-157.3645777641467
404,-29.746868581000925
405,-71.1980659699313
406,-52.97786056408397
407,-164.9999547095155
408,-247.65671771943
409,-78.10155430716578
410,-266.4036799473403
411,-81.55198379508683
412,-79.80123605342479
413,-72.94023246401862
414,-57.511538845093646
415,7.203576221129197
416,-34.69305614230885
417,-16.65165773926286
418,-80.85016963435646
419,-117.30817079746396
420,-72.25465831902537
421,-24.501608571128145
422,-92.6653292953255
423,-91.03075912908368
424,-102.65957819907254
425,-95.16841745749487
426,-73.04601740319725
427,-201.8586804810931
428,-19.66737712732808
429,-68.43162586809977
430,-73.084730106928
431,-100.0704704920786
432,-48.049482052318126
433,-65.2955051984532
434,-39.9464766780506
435,-21.092692804048326
436,-58.858789780263265
437,-102.78380927518977
438,-63.10560678959372
439,-142.068925150108
440,-84.0886093353774
441,-19.889316429263346
442,-95.41902865420313
443,-29.337986241096417
444,-88.1993248954195
445,-170.17174290955705
446,-195.65100742794243
447,-42.80934357009485
448,-12.730754436056003
449,-70.99360042347867
450,19.64414824181297
451,-31.311590780973063
452,-0.685320299948998
453,-7.127641174643131
454,-87.87186348894618
455,-125.01362197005227
456,-4.700166966606076
457,22.145520323419333
458,8.387603040710161
459,-115.34139727508175
460,-20.610062373742124
461,22.882553773569413
462,-86.82273945273552
463,-74.48681194431897
464,6.622011265944209
465,-1.484731507295848
466,-43.95500355825591
467,-32.58218822670055
468,-90.06032836253577
469,-160.68148426288693
470,-32.67687488854932
471,-58.83974868883599
472,18.586632265153312
473,-38.43776322137924
474,-25.266364810421493
475,-34.625403045725974
476,-86.96665339378994
477,-31.945755058661106
478,-194.49945882699774
479,-81.00177470327485
480,-2.1461970218064437
481,-12.062322205731448
482,-84.92006978406128
483,-103.07462878870165
484,-59.53057442213562
485,-223.05144578071508
486,-6.603627969464114
487,-48.50810620693859
488,-52.02452589912043
489,-176.23748347515607
490,-50.850680414788506
491,-50.064318233899
492,-126.41134928345667
493,-81.42159793743836
494,-52.90461715656855
495,-50.12866082180041
496,-77.02655665851053
497,-121.11318825818803
498,-56.33025973042318
499,-68.32732394124349
500,-9.851751482108867
